course_code,course_name,department,credits,offering_count,teacher_count,total_enrollment,avg_class_capacity,campus_count,primary_course_type,dominant_time_bucket,weekend_offering_ratio,virtual_schedule_ratio,community_avg_rating,community_review_count,community_avg_comment_length,latest_review_at
PE001C43,攀树,体育系,1.0,3,2,56,16.0,1,必修,morning,0.0,0.0,5.0,6.0,141.7,2026/04/15 21:45
PE001C44,自行车,体育系,1.0,2,1,94,30.0,1,必修,afternoon,0.0,0.0,5.0,1.0,104.0,2026/01/11 23:10
PE001C45,咏春防身术,体育系,1.0,1,1,26,34.0,1,必修,afternoon,0.0,0.0,5.0,4.0,212.0,2026/01/12 19:22
PE003C01,篮球,体育系,1.0,25,9,699,30.28,1,必修,afternoon,0.0,0.0,4.696,69.0,138.4,2026/01/18 11:48
PE003C02,网球,体育系,1.0,13,6,415,32.0,1,必修,afternoon,0.0,0.0,4.667,27.0,146.1,2026/01/20 22:25
PE003C03,足球,体育系,1.0,5,2,160,30.4,1,必修,afternoon,0.0,0.0,4.421,19.0,110.9,2026/01/02 16:21
PE003C04,定向越野,体育系,1.0,3,2,96,30.67,1,必修,morning,0.0,0.0,4.923,13.0,251.7,2025/01/28 11:00
PE003C05,形体舞蹈,体育系,1.0,4,1,106,27.5,1,必修,morning,0.0,0.0,2.75,4.0,194.8,2024/02/19 13:42
PE003C06,太极拳,体育系,1.0,2,1,64,32.0,1,必修,afternoon,0.0,0.0,4.6,5.0,280.6,2025/06/09 17:23
PE003C07,擒拿格斗,体育系,1.0,7,1,223,31.43,1,必修,afternoon,0.0,0.0,4.591,22.0,124.3,2026/02/03 17:03
PE003C08,羽毛球,体育系,1.0,7,3,221,28.0,1,必修,morning,0.0,0.0,4.067,15.0,173.9,2026/01/16 17:34
PE003C09,棒球,体育系,1.0,4,2,128,32.0,1,必修,morning,0.0,0.0,3.75,16.0,192.6,2026/01/04 17:13
PE003C10,乒乓球,体育系,1.0,8,5,254,31.75,1,必修,morning,0.0,0.0,4.652,23.0,159.0,2026/01/27 17:31
PE003C11,排球,体育系,1.0,10,3,310,32.1,1,必修,afternoon,0.0,0.0,5.0,15.0,104.8,2026/01/06 17:14
PE003C12,健美操,体育系,1.0,3,1,90,25.67,1,必修,morning,0.0,0.0,,,,
PE003C13,女子街舞,体育系,1.0,1,1,32,32.0,1,必修,mixed,0.0,0.0,4.0,1.0,95.0,2021/11/29 09:10
PE003C15,保健班,体育系,1.0,2,1,12,1.0,1,必修,mixed,0.0,0.0,5.0,1.0,64.0,2023/01/20 15:55
PE003C16,瑜伽,体育系,1.0,5,2,144,32.0,1,必修,mixed,0.0,0.0,4.143,7.0,200.9,2026/03/09 18:44
PE003C17,杨式太极拳,体育系,1.0,2,2,67,32.0,1,必修,afternoon,0.0,0.0,5.0,21.0,145.9,2026/05/06 21:28
PE003C18,手球,体育系,1.0,1,1,32,32.0,1,必修,morning,0.0,0.0,,,,
PE003C19,橄榄球,体育系,1.0,2,1,64,32.0,1,必修,afternoon,0.0,0.0,5.0,6.0,219.0,2026/01/22 22:09
PE003C20,游泳基础,体育系,1.0,1,1,20,1.0,1,必修,afternoon,0.0,0.0,4.209,43.0,156.0,2025/05/24 16:50
PE003C22,导引养生,体育系,1.0,1,1,32,22.0,1,必修,afternoon,0.0,0.0,5.0,4.0,117.0,2025/01/07 09:24
PE003C23,射艺,体育系,1.0,3,1,79,13.33,1,必修,morning,0.0,0.0,5.0,3.0,116.7,2026/01/16 10:43
PE003C24,武术,体育系,1.0,5,1,160,32.0,1,必修,afternoon,0.0,0.0,4.786,14.0,126.6,2026/01/06 19:55
PE003C27,拉丁舞,体育系,1.0,3,1,56,21.33,1,必修,morning,0.0,0.0,4.263,19.0,148.0,2025/06/04 15:19
PE003C28,舞龙,体育系,1.0,1,1,30,28.0,1,必修,afternoon,0.0,0.0,5.0,3.0,248.7,2025/01/27 16:00
PE003C31,攀岩,体育系,1.0,1,1,20,20.0,1,必修,mixed,0.0,0.0,5.0,2.0,250.5,2026/01/04 15:35
PE003C32,自行车,体育系,1.0,1,1,30,30.0,1,必修,afternoon,0.0,0.0,5.0,7.0,199.9,2026/03/28 20:38
PE003C33,健身健美,体育系,1.0,1,1,25,10.0,1,必修,mixed,0.0,0.0,5.0,1.0,642.0,2026/01/08 15:45
PE003C35,击剑,体育系,1.0,1,1,16,16.0,1,必修,mixed,0.0,0.0,,,,
PE003C40,匹克球,体育系,1.0,2,1,64,32.0,1,必修,mixed,0.0,0.0,,,,
MIL1201,军事理论,军事教研室,2.0,26,17,2561,102.62,1,必修,morning,0.0,0.0,4.162,925.0,119.4,2026/05/06 20:50
MIL1202,军训,军事教研室,2.0,4,1,0,1315.25,1,必修,evening,1.0,1.0,4.243,136.0,93.6,2026/04/20 18:53
WA901,孙子兵法,军事教研室,2.0,1,1,60,60.0,1,通识核心课程,evening,0.0,0.0,4.524,21.0,222.8,2025/10/29 19:49
ASCI2301,动物解剖学,农业与生物学院,2.0,1,1,18,26.0,1,必修,morning,0.0,0.0,3.5,2.0,143.5,2023/02/27 18:24
ASCI2302,动物学,农业与生物学院,2.5,1,1,27,26.0,1,必修,morning,0.0,0.0,4.333,3.0,80.0,2023/02/27 18:47
ASCI2305,普通生物学,农业与生物学院,3.0,1,1,32,48.0,1,必修,morning,0.0,0.0,4.333,6.0,94.5,2023/08/02 20:06
ASCI2501,动物解剖学实验,农业与生物学院,1.0,1,1,9,26.0,1,必修,afternoon,0.0,0.0,,,,
ASCI2503,普通生物学实验,农业与生物学院,1.0,1,1,9,26.0,1,必修,evening,0.0,0.0,,,,
ASCI3301,生物统计与试验设计,农业与生物学院,2.5,2,2,72,21.0,1,必修,afternoon,0.0,0.0,3.333,6.0,152.2,2025/05/28 16:47
ASCI3303,动物免疫学,农业与生物学院,2.0,1,1,14,8.0,1,必修,morning,0.0,0.0,,,,
ASCI3401,动物微生物学,农业与生物学院,2.0,1,1,14,8.0,1,必修,morning,0.0,0.0,,,,
ASCI3402,动物病理学,农业与生物学院,2.0,1,1,7,8.0,1,必修,morning,0.0,0.0,4.5,4.0,277.0,2025/01/18 17:15
ASCI3501,分子生物学实验,农业与生物学院,1.0,1,1,7,8.0,1,必修,morning,0.0,0.0,4.0,1.0,26.0,2022/06/06 02:25
ASCI4502,营养与饲料综合实验,农业与生物学院,1.0,1,1,34,17.0,1,必修,afternoon,0.0,0.0,5.0,1.0,95.0,2024/02/22 14:38
BIO0101,基因追踪,农业与生物学院,2.0,2,2,50,20.0,1,新生研讨课,evening,0.0,0.0,4.5,2.0,244.0,2025/01/06 17:06
BIO1007,生物技术与人类,农业与生物学院,2.0,1,1,40,40.0,1,通识核心课程,evening,0.0,0.0,,,,
BIO1010,遗传学与社会,农业与生物学院,2.0,1,1,40,40.0,1,通识核心课程,evening,0.0,0.0,3.75,4.0,142.8,2025/09/18 19:40
ECOL0102,农业有害生物防控的基因设计,农业与生物学院,2.0,2,2,8,20.0,1,新生研讨课,evening,0.0,0.0,,,,
ECOL1301,环境化学（A类）,农业与生物学院,2.0,1,1,26,13.0,1,必修,afternoon,0.0,0.0,,,,
ECOL2302,生态学,农业与生物学院,2.0,2,2,58,38.0,1,必修,evening,0.0,0.0,4.333,15.0,195.3,2026/01/24 20:46
ECOL3304,土壤化学,农业与生物学院,2.0,1,1,13,13.0,1,必修,evening,0.0,0.0,,,,
ECOL3407,农业生态学,农业与生物学院,2.0,1,1,8,13.0,1,限选,afternoon,0.0,0.0,,,,
ECOL3415,植物保护概论,农业与生物学院,2.0,1,1,30,41.0,1,"必修,限选",morning,0.0,0.0,4.0,2.0,257.0,2025/02/22 19:44
ECOL3418,环境工程学,农业与生物学院,2.0,1,1,12,13.0,1,必修,mixed,0.0,0.0,,,,
ECOL3419,环境监测与评价,农业与生物学院,2.0,1,1,12,13.0,1,必修,morning,0.0,0.0,,,,
ECOL3421,农业资源与环境导论,农业与生物学院,2.0,1,1,13,13.0,1,限选,mixed,0.0,0.0,,,,
ECOL3505,环境监测与水资源综合实验,农业与生物学院,1.5,1,1,12,13.0,1,必修,afternoon,0.0,0.0,,,,
ECOL4405,分子生态学,农业与生物学院,2.0,1,1,2,17.0,1,限选,morning,0.0,0.0,,,,
EV902,环境与健康,农业与生物学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0,3.667,15.0,328.4,2026/01/23 10:19
EV904,全球变化下的自然和生态,农业与生物学院,2.0,1,1,36,36.0,1,通识核心课程,evening,0.0,0.0,4.818,22.0,211.3,2026/01/14 03:28
FOST1001,食品营养与健康,农业与生物学院,2.0,1,1,20,20.0,1,通识核心课程,evening,0.0,0.0,4.286,7.0,401.7,2026/01/13 13:34
FOST1109,植物与生活,农业与生物学院,2.0,1,1,22,50.0,1,公共选修课,evening,0.0,0.0,4.5,2.0,204.5,2026/03/03 16:01
FOST3301,食品化学,农业与生物学院,2.0,1,1,30,19.0,1,必修,evening,0.0,0.0,2.5,2.0,161.5,2025/11/26 21:20
FOST3402,食品分析,农业与生物学院,2.0,1,1,32,19.0,1,必修,morning,0.0,0.0,5.0,1.0,307.0,2025/01/14 18:44
FOST3407,食品毒理学,农业与生物学院,2.0,1,1,14,20.0,1,限选,morning,0.0,0.0,3.5,2.0,294.0,2025/02/21 14:16
FOST3408,食品生物技术,农业与生物学院,2.0,1,1,22,14.0,1,限选,morning,0.0,0.0,5.0,1.0,203.0,2025/01/14 18:49
FOST3410,食品发酵,农业与生物学院,2.0,1,1,9,14.0,1,限选,mixed,0.0,0.0,2.5,2.0,136.0,2024/01/11 17:39
FOST3413,食品物性学,农业与生物学院,2.0,1,1,28,14.0,1,限选,morning,0.0,0.0,5.0,1.0,105.0,2024/01/10 10:34
FOST3421,食品风味科学与感官评定,农业与生物学院,2.5,1,1,20,14.0,1,限选,morning,0.0,0.0,,,,
FOST3502,食品分析实验,农业与生物学院,1.5,1,1,24,14.0,1,必修,afternoon,0.0,0.0,,,,
FOST3503,食品化学实验,农业与生物学院,1.5,1,1,24,14.0,1,必修,afternoon,0.0,0.0,5.0,1.0,213.0,2025/01/14 18:38
FOST4401,食品营养学,农业与生物学院,3.0,1,1,28,20.0,1,必修,morning,0.0,0.0,1.0,1.0,254.0,2024/06/29 18:43
FOST4402,食品工厂设计,农业与生物学院,3.0,1,1,26,14.0,1,必修,morning,0.0,0.0,,,,
FOST4501,食品工艺学实验,农业与生物学院,2.0,1,1,26,14.0,1,必修,afternoon,0.0,0.0,,,,
HORT2301,植物学,农业与生物学院,3.0,1,1,22,29.0,1,必修,morning,0.0,0.0,3.4,5.0,139.6,2026/01/25 17:31
HORT2302,植物生理学,农业与生物学院,3.0,1,1,20,29.0,1,必修,morning,0.0,0.0,4.5,4.0,231.5,2026/01/25 13:49
HORT2502,植物生理学实验,农业与生物学院,1.0,1,1,10,29.0,1,必修,afternoon,0.0,0.0,5.0,2.0,143.0,2026/01/25 13:56
HORT2503,植物学实验,农业与生物学院,1.0,1,1,11,29.0,1,必修,afternoon,0.0,0.0,4.5,2.0,65.0,2023/01/05 23:51
HORT3301,细胞生物学（B类）,农业与生物学院,3.0,2,2,44,18.0,1,必修,morning,0.0,0.0,,,,
HORT3303,分子生物学,农业与生物学院,2.0,1,1,78,39.0,1,必修,evening,0.0,0.0,,,,
HORT3408,果树学,农业与生物学院,2.0,1,1,36,18.0,1,限选,morning,0.0,0.0,4.75,4.0,84.8,2026/01/22 18:09
HORT3414,植物育种学,农业与生物学院,3.0,1,1,32,18.0,1,必修,morning,0.0,0.0,,,,
HORT3418,植物合成生物学,农业与生物学院,2.0,1,1,12,18.0,1,限选,morning,0.0,0.0,,,,
HORT3423,表观遗传学,农业与生物学院,2.0,1,1,7,18.0,1,限选,morning,0.0,0.0,,,,
HORT3424,现代生物前沿科学进展,农业与生物学院,2.0,1,1,8,18.0,1,限选,morning,0.0,0.0,,,,
HORT3425,植物生殖生物学,农业与生物学院,2.0,1,1,7,18.0,1,限选,afternoon,0.0,0.0,,,,
HORT3501,细胞生物学实验,农业与生物学院,1.0,2,2,24,18.0,1,必修,afternoon,0.0,0.0,,,,
HORT4401,设施园艺学,农业与生物学院,2.0,1,1,56,28.0,1,"必修,限选",morning,0.0,0.0,5.0,2.0,281.5,2025/02/15 13:13
HORT4406,植物检疫学,农业与生物学院,2.0,1,1,17,32.0,1,限选,morning,0.0,0.0,3.333,3.0,203.7,2024/02/22 14:39
IAGR2302,智慧育种,农业与生物学院,3.0,1,1,16,10.0,1,必修,mixed,0.0,0.0,,,,
IAGR3302,神经网络与深度学习,农业与生物学院,3.0,1,1,20,10.0,1,必修,mixed,0.0,0.0,,,,
IAGR3401,基因组与现代遗传学,农业与生物学院,2.0,1,1,9,26.0,1,必修,mixed,0.0,0.0,4.0,1.0,254.0,2025/01/18 11:44
IAGR3402,农业与环境,农业与生物学院,2.0,1,1,8,10.0,1,必修,morning,0.0,0.0,,,,
IAGR3403,温室作物生长模型与专家决策系统,农业与生物学院,2.0,1,1,16,10.0,1,必修,morning,0.0,0.0,,,,
IAGR3501,农业遥感与监测综合实验,农业与生物学院,1.5,1,1,8,10.0,1,必修,afternoon,0.0,0.0,,,,
SP227,走进神秘的番茄世界,农业与生物学院,2.0,1,1,31,30.0,1,新生研讨课,evening,0.0,0.0,3.419,31.0,300.8,2026/04/29 17:20
LA913,经济与法律,凯原法学院,2.0,1,1,395,100.0,1,通识核心课程,evening,0.0,0.0,4.162,37.0,225.8,2026/03/27 18:43
LA925,经济全球化与中国的崛起,凯原法学院,2.0,1,1,27,50.0,1,通识核心课程,mixed,0.0,0.0,3.0,21.0,160.3,2024/06/05 11:06
LAW1001,法律思维与法学经典阅读,凯原法学院,2.0,1,1,50,50.0,1,通识核心课程,evening,0.0,0.0,,,,
LAW1005,欧盟法律文化导论,凯原法学院,2.0,1,1,60,60.0,1,通识核心课程,evening,0.0,0.0,4.667,3.0,282.0,2026/01/16 19:34
LAW1008,法社会学,凯原法学院,2.0,1,1,170,90.0,1,通识核心课程,evening,0.0,0.0,4.037,27.0,231.3,2026/03/04 16:29
LAW1301,宪法（A类）,凯原法学院,3.0,2,2,106,60.0,1,必修,afternoon,0.0,0.0,4.667,48.0,245.4,2026/03/30 19:50
LAW1302,民法总论,凯原法学院,3.0,1,1,79,80.0,1,必修,afternoon,0.0,0.0,3.754,61.0,274.3,2026/03/05 10:42
LAW1303,法学导论,凯原法学院,2.0,2,2,117,50.0,1,必修,afternoon,0.0,0.0,3.864,44.0,245.0,2026/03/02 09:13
LAW1305,刑法总论,凯原法学院,4.0,2,2,202,65.0,1,必修,evening,0.0,0.0,4.769,78.0,155.9,2026/04/30 15:41
LAW1307,物权法,凯原法学院,3.0,2,2,82,55.0,1,限选,afternoon,0.0,0.0,3.27,37.0,260.0,2026/02/02 09:54
LAW1401,模拟法庭,凯原法学院,3.0,1,1,63,72.0,1,限选,morning,0.0,0.0,2.0,3.0,69.7,2026/01/21 09:45
LAW2307,刑法分论,凯原法学院,4.0,1,1,156,90.0,1,必修,morning,0.0,0.0,,,,
LAW2309,商法,凯原法学院,3.0,2,1,128,56.5,1,必修,afternoon,0.0,0.0,3.341,41.0,158.1,2026/01/30 10:28
LAW2310,知识产权法（A类）,凯原法学院,3.0,2,1,250,55.0,1,必修,afternoon,0.0,0.0,5.0,19.0,145.1,2026/01/27 15:32
LAW2311,刑事诉讼法,凯原法学院,3.0,1,1,84,91.0,1,必修,morning,0.0,0.0,3.333,12.0,335.8,2026/01/18 20:53
LAW2313,侵权法,凯原法学院,2.0,1,1,89,92.0,1,限选,mixed,0.0,0.0,4.696,23.0,157.7,2026/01/27 15:29
LAW2314,民事诉讼法,凯原法学院,4.0,1,1,42,9.0,1,必修,evening,0.0,0.0,3.95,40.0,196.2,2026/04/30 09:10
LAW2316,行政法原理,凯原法学院,3.0,1,1,45,20.0,1,必修,evening,0.0,0.0,4.448,29.0,161.3,2025/06/24 21:45
LAW3101,合同法,凯原法学院,2.0,1,1,32,50.0,1,限选,evening,0.0,0.0,,,,
LAW3319,劳动和社会保障法,凯原法学院,2.0,1,1,67,72.0,1,必修,morning,0.0,0.0,2.435,23.0,317.3,2026/02/06 11:34
LAW3320,国际经济法,凯原法学院,2.0,1,1,148,72.0,1,必修,morning,0.0,0.0,1.424,33.0,113.1,2026/01/09 00:42
LAW3321,行政诉讼法,凯原法学院,2.0,1,1,19,9.0,1,必修,evening,0.0,0.0,4.364,11.0,124.5,2026/03/23 14:33
LAW3402,公司法,凯原法学院,2.0,1,1,74,72.0,1,限选,morning,0.0,0.0,4.895,19.0,88.5,2026/01/22 00:42
LAW3403,竞争法,凯原法学院,2.0,1,1,44,72.0,1,限选,afternoon,0.0,0.0,2.8,5.0,164.0,2026/01/16 17:20
LAW3404,海商法,凯原法学院,3.0,1,1,53,72.0,1,限选,morning,0.0,0.0,3.429,14.0,244.3,2026/02/03 14:08
LAW3407,法律社会学,凯原法学院,2.0,1,1,18,72.0,1,限选,mixed,0.0,0.0,5.0,2.0,321.5,2026/01/15 13:43
LAW3409,证据法,凯原法学院,2.0,1,1,47,72.0,1,限选,afternoon,0.0,0.0,4.333,15.0,126.8,2026/01/31 15:33
LAW3413,财税法,凯原法学院,2.0,1,1,13,72.0,1,限选,afternoon,0.0,0.0,2.75,4.0,61.2,2025/11/25 16:55
LAW3420,外国法制史,凯原法学院,3.0,1,1,52,72.0,1,限选,mixed,0.0,0.0,5.0,7.0,328.0,2026/01/18 11:33
LAW3423,外国法律思想史,凯原法学院,2.0,1,1,56,72.0,1,限选,morning,0.0,0.0,4.6,5.0,158.4,2026/01/24 00:20
LAW3440,数据法,凯原法学院,2.0,1,1,42,72.0,1,限选,afternoon,0.0,0.0,3.75,4.0,269.0,2026/01/16 20:48
LAW3804,侵权法（B类）,凯原法学院,2.0,1,1,26,50.0,1,必修,evening,0.0,0.0,,,,
LAW3805,著作权法,凯原法学院,2.0,1,1,21,72.0,1,限选,mixed,0.0,0.0,2.375,8.0,123.8,2026/01/16 15:55
LAW3807,商标法,凯原法学院,2.0,1,1,24,50.0,1,必修,evening,0.0,0.0,4.0,2.0,306.5,2026/01/23 15:59
LAW3808,反不正当竞争法,凯原法学院,2.0,1,1,21,50.0,1,限选,evening,0.0,0.0,,,,
LAW4416,法律英语,凯原法学院,2.0,1,1,10,72.0,1,限选,morning,0.0,0.0,4.25,4.0,342.8,2026/01/19 15:10
LAW4418,金融法,凯原法学院,2.0,1,1,56,72.0,1,限选,afternoon,0.0,0.0,4.0,5.0,150.4,2026/01/16 21:39
LAW4430,证券与期货法,凯原法学院,2.0,1,1,42,72.0,1,限选,morning,0.0,0.0,4.75,8.0,64.5,2026/01/19 12:15
LAW4431,法律职业伦理,凯原法学院,2.0,1,1,104,72.0,1,必修,mixed,0.0,0.0,1.5,4.0,133.8,2026/01/19 18:25
LAW4501,专业实习（法学）,凯原法学院,10.0,1,1,66,72.0,1,必修,evening,1.0,0.0,1.667,3.0,61.7,2025/10/28 16:55
CENG4301,化工原理实验(上),化学化工学院,2.0,1,1,20,20.0,1,必修,afternoon,0.0,0.0,,,,
CENG4303,化工专业实验,化学化工学院,3.0,1,1,18,25.0,1,必修,afternoon,0.0,0.0,,,,
CENG4402,化工原理(下),化学化工学院,4.0,1,1,40,20.0,1,必修,morning,0.0,0.0,1.0,2.0,137.0,2026/01/16 17:10
CENG4404,化工热力学,化学化工学院,3.0,1,1,21,55.0,1,"必修,限选",morning,0.0,0.0,3.0,1.0,57.0,2022/11/10 09:37
CENG4405,反应工程原理,化学化工学院,3.0,1,1,23,55.0,1,"必修,限选",afternoon,0.0,0.0,1.0,1.0,49.0,2022/11/08 15:43
CENG4406,化工过程控制,化学化工学院,2.0,1,1,23,55.0,1,"必修,限选",morning,0.0,0.0,,,,
CENG4413,电化学原理,化学化工学院,3.0,1,1,53,86.0,1,"必修,限选",morning,0.0,0.0,1.667,6.0,266.0,2025/01/15 01:09
CHEM0101,电化学能量储存与转换,化学化工学院,1.0,1,1,28,20.0,1,新生研讨课,evening,0.0,0.0,1.0,1.0,172.0,2026/01/12 12:53
CHEM1201,化学实验安全,化学化工学院,1.0,1,1,32,32.0,1,必修,mixed,0.0,0.0,2.333,6.0,345.2,2024/06/19 14:47
CHEM1202,大学化学,化学化工学院,2.0,13,11,770,64.54,1,必修,morning,0.0,0.0,3.752,371.0,148.0,2026/03/17 09:03
CHEM1211H,大学化学（荣誉）,化学化工学院,3.0,3,3,198,33.0,1,必修,morning,0.0,0.0,4.234,47.0,173.1,2026/03/12 09:10
CHEM1213,无机化学1,化学化工学院,3.0,8,6,758,57.0,1,必修,morning,0.0,0.0,3.814,102.0,165.5,2026/03/28 20:31
CHEM1214,分析化学（1）,化学化工学院,2.0,1,1,43,43.0,1,必修,morning,0.0,0.0,4.13,69.0,172.8,2025/09/29 21:44
CHEM1222,大学化学（N）,化学化工学院,2.0,1,1,0,40.0,1,必修,morning,0.0,0.0,,,,
CHEM1302,大学化学实验,化学化工学院,1.0,33,12,847,27.52,1,必修,evening,0.0,0.0,3.898,177.0,111.3,2026/03/04 22:36
CHEM1304,无机化学实验,化学化工学院,1.0,12,8,336,28.0,1,必修,afternoon,0.0,0.0,3.586,29.0,164.3,2026/01/29 23:48
CHEM1309,无机与分析化学实验（拔尖-强基）,化学化工学院,2.0,2,2,43,21.5,1,必修,afternoon,0.0,0.0,5.0,4.0,120.2,2025/02/20 18:20
CHEM1350,无机与分析化学实验,化学化工学院,1.5,2,2,49,24.5,1,必修,evening,0.0,0.0,4.455,11.0,148.8,2026/01/16 13:43
CHEM2201,有机化学（1）,化学化工学院,4.0,2,2,190,48.5,1,必修,morning,0.0,0.0,4.264,91.0,176.7,2026/01/27 02:22
CHEM2202,物理化学（1）,化学化工学院,4.0,7,7,566,57.14,1,必修,morning,0.0,0.0,3.627,59.0,248.1,2026/01/25 00:36
CHEM2302,有机化学实验,化学化工学院,4.0,3,3,55,22.67,1,必修,afternoon,0.0,0.0,3.4,5.0,47.0,2025/05/27 12:59
CHEM2305,有机化学实验,化学化工学院,2.0,4,4,83,27.5,1,必修,afternoon,0.0,0.0,1.0,1.0,1101.0,2025/10/27 04:25
CHEM3307,物理化学实验,化学化工学院,2.0,6,6,188,39.67,1,必修,afternoon,0.0,0.0,2.733,15.0,228.3,2026/02/03 17:07
CHEM4302,化学综合实验（2）,化学化工学院,1.0,1,1,22,24.0,1,必修,morning,0.0,0.0,1.0,1.0,63.0,2025/09/28 23:01
CHEM4304,仪器分析实验（A类）,化学化工学院,1.5,3,1,76,26.33,1,必修,afternoon,0.0,0.0,2.667,6.0,143.2,2026/01/19 11:24
CHEM4331,科研能力培养（1）,化学化工学院,1.0,1,1,45,49.0,1,必修,morning,1.0,0.0,1.5,6.0,181.2,2026/01/21 10:54
CHEM4333,科研能力培养（3）,化学化工学院,1.0,1,1,34,35.0,1,必修,morning,1.0,0.0,1.0,1.0,58.0,2025/01/15 22:16
CHEM4405,无机合成,化学化工学院,2.0,3,2,75,31.0,1,必修,morning,0.0,0.0,2.8,5.0,301.4,2026/01/19 18:54
CHEM4406,高分子化学,化学化工学院,4.0,1,1,28,14.0,1,必修,morning,0.0,0.0,5.0,2.0,156.5,2025/06/04 12:29
CHEM4407,高分子物理,化学化工学院,4.0,1,1,32,30.0,1,必修,morning,0.0,0.0,,,,
CHEM4408,高分子化学与物理,化学化工学院,3.0,1,1,4,30.0,1,交叉课程,morning,0.0,0.0,,,,
CHEM4411,化工原理基础,化学化工学院,4.0,1,1,116,59.0,1,必修,morning,0.0,0.0,5.0,3.0,401.7,2026/01/15 23:23
CHEM4420,高分子化学,化学化工学院,2.0,2,2,29,29.0,1,限选,afternoon,0.0,0.0,4.333,6.0,294.0,2026/01/20 16:46
CHEM4421,高分子物理,化学化工学院,2.0,1,1,2,40.0,1,限选,morning,0.0,0.0,2.0,6.0,457.2,2025/06/05 14:24
CHEM4703,高分子科学导论,化学化工学院,1.0,1,1,9,30.0,1,限选,morning,0.0,0.0,5.0,1.0,374.0,2024/02/22 14:57
CHEM4705,高分子流变学,化学化工学院,2.0,1,1,5,30.0,1,交叉课程,morning,0.0,0.0,,,,
CHEM5401,现代分析方法,化学化工学院,4.0,1,1,224,65.0,1,"必修,交叉课程",mixed,0.0,0.0,2.75,4.0,304.2,2026/03/11 23:39
CHEM5402,配位化学,化学化工学院,2.0,1,1,10,10.0,1,必修,morning,0.0,0.0,5.0,1.0,140.0,2025/02/17 19:32
CHEM5510,化学计算与建模,化学化工学院,3.0,1,1,46,35.0,1,限选,afternoon,0.0,0.0,5.0,2.0,265.0,2025/01/26 15:48
CHEM1205,医用化学（B类）,医学院,2.0,1,1,70,70.0,1,必修,morning,0.0,0.0,4.0,1.0,205.0,2026/01/22 03:25
CHEM1211,医用基础化学(A类),医学院,5.0,2,2,294,73.5,1,必修,morning,0.0,0.0,4.4,5.0,111.8,2025/11/17 14:21
CHEM1215,医用基础化学(D类),医学院,3.0,1,1,196,98.0,1,必修,morning,0.0,0.0,5.0,1.0,123.0,2026/03/27 10:09
CHEM1217,医用基础化学(C类),医学院,3.5,4,4,1538,153.8,1,必修,afternoon,0.0,0.0,4.875,40.0,119.6,2026/03/11 18:38
CHEM1218,医用有机化学(C类),医学院,3.5,1,1,196,98.0,1,必修,evening,0.0,0.0,3.895,19.0,166.7,2026/04/06 18:46
MED1303,健康中国（1）,医学院,1.0,1,1,1012,1012.0,1,限选,afternoon,0.0,0.0,,,,
MED1305,医学生职业生涯规划（1）,医学院,1.0,1,1,609,609.0,1,限选,afternoon,0.0,0.0,2.0,2.0,268.0,2026/02/19 18:22
MED1309,医学技术学导论,医学院,1.0,1,1,73,73.0,1,必修,afternoon,0.0,0.0,,,,
MED1320,程序设计基础（Python）,医学院,3.0,2,1,386,96.5,1,必修,afternoon,0.0,0.0,1.0,1.0,45.0,2024/11/30 14:42
MED1321,无机化学,医学院,4.0,1,1,124,62.0,1,必修,morning,0.0,0.0,5.0,1.0,213.0,2025/09/16 12:29
MED1322,有机化学1,医学院,3.0,1,1,186,62.0,1,必修,evening,0.0,0.0,5.0,1.0,43.0,2026/04/16 00:28
MED1323,有机化学2,医学院,3.0,1,1,186,62.0,1,必修,evening,0.0,0.0,5.0,1.0,43.0,2026/04/16 00:30
MED1324,医用化学实验,医学院,1.5,1,1,62,62.0,1,必修,afternoon,0.0,0.0,,,,
NURS1301,护理伦理学,医学院,1.0,1,1,70,70.0,1,必修,afternoon,0.0,0.0,,,,
NURS1303,健康与护理,医学院,2.0,1,1,210,70.0,1,必修,afternoon,0.0,0.0,2.0,1.0,235.0,2026/01/22 18:19
PSY1002,积极心理学,医学院,3.0,1,1,60,60.0,1,通识核心课程,evening,0.0,0.0,,,,
ECON1003,城市经济学导论,国际与公共事务学院,2.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0,,,,
PU914,当代中国外交,国际与公共事务学院,2.0,1,1,97,100.0,1,通识核心课程,evening,0.0,0.0,3.5,24.0,188.7,2026/03/01 22:50
PU917,政治经济学经典导读,国际与公共事务学院,3.0,2,2,70,50.0,1,通识核心课程,evening,0.0,0.0,4.765,34.0,313.9,2026/03/02 18:19
PU938,治理之善：公共行政热点解析,国际与公共事务学院,2.0,1,1,80,80.0,1,通识核心课程,evening,0.0,0.0,4.391,46.0,241.0,2026/01/25 11:01
PU948,政治的边界与逻辑,国际与公共事务学院,3.0,1,1,55,55.0,1,通识核心课程,evening,0.0,0.0,,,,
PUM1008,城市文明的历史与未来,国际与公共事务学院,3.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0,,,,
PUM1028,新兴风险的感知与沟通,国际与公共事务学院,2.0,1,1,30,30.0,1,通识核心课程,evening,0.0,0.0,5.0,4.0,264.2,2026/03/05 22:28
